drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB00709,DB00943,Lamivudine,Zalcitabine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,"['pol', 'P']",['pol'],HBV-F,Human immunodeficiency virus 1,1,interaction,1,0.9997593007127227,1,TP
DB00709,DB00943,Lamivudine,Zalcitabine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,"['pol', 'P']",['pol'],HBV-F,Human immunodeficiency virus 1,1,interaction,1,0.9992697233219042,1,TP
DB00448,DB00415,Lansoprazole,Ampicillin,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,"['ATP4A', 'MAPT']","['pbp2a', 'pbp1b', 'pbp3', 'pbpA', 'penA', 'SLC15A1', 'SLC15A2', 'TEK']",Humans,Humans,1,interaction,1,0.9997848044778788,1,TP
DB01259,DB00072,Lapatinib,Trastuzumab,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,,"['EGFR', 'ERBB2']",['ERBB2'],Humans,Humans,1,interaction,1,0.9958997520652915,1,TP
DB00579,DB01170,Mazindol,Guanethidine,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,NC(N)=NCCN1CCCCCCC1,"['SLC6A2', 'SLC6A3', 'SLC6A4', 'SLC18A2']",['SLC6A2'],Humans,Humans,1,interaction,1,0.9999027793262361,1,TP
DB00579,DB01170,Mazindol,Guanethidine,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,NC(N)=NCCN1CCCCCCC1,"['SLC6A2', 'SLC6A3', 'SLC6A4', 'SLC18A2']",['SLC6A2'],Humans,Humans,1,interaction,1,0.999940921522202,1,TP
DB01065,DB00945,Melatonin,Acetylsalicylic acid,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,CC(=O)OC1=CC=CC=C1C(O)=O,"['MTNR1A', 'MTNR1B', 'ESR1', 'RORB', 'CALM1', 'MPO', 'EPX', 'CALR', 'ASMT', 'NQO2']","['PTGS1', 'PTGS2', 'AKR1C1', 'PRKAA1', 'PRKAA2', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'PRKAG2', 'PRKAG3', 'EDNRA', 'TP53', 'HSPA5', 'RPS6KA3', 'NFKBIA', 'TNFAIP6', 'CASP1', 'CASP3', 'IKBKB', 'MAPK1', 'MAPK15', 'MAPK3', 'MAPK4', 'MAPK6', 'MAPK7', 'CCND1', 'MYC', 'PCNA', 'NEU1']",Humans,Humans,1,interaction,1,0.9769101962742841,1,TP
DB00433,DB00762,Prochlorperazine,Irinotecan,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,"['DRD2', 'HRH1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['TOP1MT', 'TOP1']",Humans,Humans,1,interaction,1,0.9998333037653615,1,TP
DB00209,DB00390,Trospium,Digoxin,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,"['CHRM3', 'CHRM1']",['ATP1A1'],Humans,Humans,1,interaction,1,0.9999428286693428,1,TP
DB01124,DB00673,Tolbutamide,Aprepitant,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,"['ABCC8', 'KCNJ1']",['TACR1'],Humans,Humans,1,interaction,1,0.9998539191008537,1,TP
DB00465,DB01623,Ketorolac,Thiothixene,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1,"['PTGS2', 'PTGS1']","['DRD2', 'DRD1', 'HTR2A']",Humans,Humans,1,interaction,1,0.9990749132568164,1,TP
DB01157,DB01026,Trimetrexate,Ketoconazole,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,['DHFR'],"['ERG11', 'CYP17A1', 'AR', 'CYP21A2', 'KCNH2', 'NR1I2', 'NR1I3']",Humans,Humans,1,interaction,1,0.9995576311439677,1,TP
DB01157,DB00615,Trimetrexate,Rifabutin,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,['DHFR'],"['rpoA', 'rpoB', 'rpoC', 'HSP90AA1', 'HSP90B1']",Humans,Humans,1,interaction,1,0.9993444873023851,1,TP
DB01157,DB01045,Trimetrexate,Rifampicin,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,['DHFR'],"['rpoB', 'NR1I2']",Humans,Humans,1,interaction,1,0.9999210158834096,1,TP
DB00152,DB00649,Thiamine,Stavudine,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,['TPK1'],['pol'],Humans,Human immunodeficiency virus 1,1,no interaction,0,0.9852244156419903,0,FN
DB00115,DB00233,Cyanocobalamin,Aminosalicylic acid,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,NC1=CC(O)=C(C=C1)C(O)=O,"['MTR', 'MUT', 'MTRR', 'MMAA', 'MMACHC', 'MTHFR']","['PTGS2', 'CHUK', 'ALOX5', 'PLA2G2E']",Humans,Humans,1,no interaction,0,0.9041881844359985,0,FN
DB00943,DB01370,Zalcitabine,Aluminium,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,[Al],['pol'],"['KLK1', 'APP', 'TF', 'ATP1A1']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9997949309895245,1,TP
DB00943,DB00709,Zalcitabine,Lamivudine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,['pol'],"['pol', 'P']",Human immunodeficiency virus 1,HBV-F,1,interaction,1,0.9997513270242512,1,TP
DB00943,DB00709,Zalcitabine,Lamivudine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,['pol'],"['pol', 'P']",Human immunodeficiency virus 1,HBV-F,1,interaction,1,0.9987794475807646,1,TP
DB00943,DB01233,Zalcitabine,Metoclopramide,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,['pol'],"['HTR4', 'HTR3A', 'CHRM1', 'DRD2']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9995722831769311,1,TP
DB00943,DB00495,Zalcitabine,Zidovudine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,['pol'],"['pol', 'TERT']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9984601406019781,1,TP
DB08089,DB01819,LGD-2226,Phosphoenolpyruvate,FC(F)(F)CN(CC(F)(F)F)C1=CC2=C(NC(=O)C=C2C(F)(F)F)C=C1,OC(=O)C(=C)OP(O)(O)=O,['AR'],"['kdsA', 'ENO3', 'PCK1', 'kdsA', 'aroF', 'aroG', 'synC']",Humans,Neisseria meningitidis,0,no interaction,0,0.9999950382529895,1,TN
DB00459,DB01016,Acitretin,Glyburide,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,"['RXRA', 'RARA', 'RARB', 'RARG', 'RXRB', 'RXRG', 'RBP1']","['ABCC8', 'KCNJ11', 'ABCC9', 'ABCB11', 'ABCA1', 'KCNJ11', 'KCNJ8', 'CPT1A', 'CFTR', 'TRPM4']",,Humans,1,interaction,1,0.9995765653237774,1,TP
DB00898,DB00115,Ethanol,Cyanocobalamin,CCO,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,"['GABRA1', 'GRIN3A', 'GLRA1', 'GLRA2', 'CACNB1', 'HTR3A', 'GABRA2', 'CHRNA10', 'CACNA1C', 'GABRA5', 'GABRA4', 'GABRA3', 'GRIA1', 'CACNG1', 'CHRNA2', 'GABRA6', 'GRIA2', 'GRIA4', 'GRIA3', 'CHRNA4', 'CHRNB2', 'KCNJ3', 'KCNJ6', 'VCAM1', 'SLC29A1', 'KCNJ5', 'CHRNA7', 'CHRNA9', 'GABRB1', 'GABRB3', 'GABRB2', 'CACNA1S', 'CACNA1D', 'CHRNB4', 'CHRNA3', 'CHRNA5', 'CHRNA6', 'CHRNB3', 'GABRG1', 'GABRG3', 'GABRE', 'GABRP', 'GABRQ', 'GABRD', 'SLC29A2', 'HTR3E', 'HTR3B', 'HTR3D', 'HTR3C', 'CACNG2', 'KCNJ9', 'L1CAM', 'ACHE', 'ADH7']","['MTR', 'MUT', 'MTRR', 'MMAA', 'MMACHC', 'MTHFR']",Humans,Humans,1,interaction,1,0.9872223937319635,1,TP
DB00950,DB01370,Fexofenadine,Aluminium,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,[Al],['HRH1'],"['KLK1', 'APP', 'TF', 'ATP1A1']",Humans,Humans,1,interaction,1,0.9999083813732428,1,TP
DB01370,DB01155,Aluminium,Gemifloxacin,[Al],CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,"['KLK1', 'APP', 'TF', 'ATP1A1']","['gyrA', 'parC']",Humans,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),1,interaction,1,0.999908262182171,1,TP
DB01370,DB00900,Aluminium,Didanosine,[Al],OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O,"['KLK1', 'APP', 'TF', 'ATP1A1']","['pol', 'PNP']",Humans,Humans,1,interaction,1,0.9999940846288958,1,TP
DB00233,DB00115,Aminosalicylic acid,Cyanocobalamin,NC1=CC(O)=C(C=C1)C(O)=O,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,"['PTGS2', 'CHUK', 'ALOX5', 'PLA2G2E']","['MTR', 'MUT', 'MTRR', 'MMAA', 'MMACHC', 'MTHFR']",Humans,Humans,1,no interaction,0,0.9909619138525011,0,FN
DB01213,DB01026,Fomepizole,Ketoconazole,CC1=CNN=C1,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,"['ADH1A', 'ADH1B', 'ADH1C', 'CAT']","['ERG11', 'CYP17A1', 'AR', 'CYP21A2', 'KCNH2', 'NR1I2', 'NR1I3']",Humans,Humans,1,interaction,1,0.9967354139868543,1,TP
DB00673,DB00673,Aprepitant,Aprepitant,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,['TACR1'],['TACR1'],Humans,Humans,1,no interaction,0,0.9934467071904706,0,FN
DB00673,DB01124,Aprepitant,Tolbutamide,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,['TACR1'],"['ABCC8', 'KCNJ1']",Humans,Humans,1,interaction,1,0.9993166306632562,1,TP
