drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB00811,DB00180,Ribavirin,Flunisolide,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['NR3C1'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9975096110766251,1,TP
DB00811,DB00472,Ribavirin,Fluoxetine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['SLC6A4', 'HTR2C', 'CHRNA2', 'CHRNA3', 'CHRNB4', 'CKS1B', 'KCNH2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.999441524405581,1,TP
DB00811,DB00623,Ribavirin,Fluphenazine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['DRD2', 'DRD1', 'CALM1', 'AR', 'HTR2A', 'HTR2C']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9999046864026295,1,TP
DB00811,DB01095,Ribavirin,Fluvastatin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HMGCR', 'HDAC2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.999850343529647,1,TP
DB00811,DB00983,Ribavirin,Formoterol,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['ADRB2', 'ADRB1', 'ADRB3']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9947242349907301,1,TP
DB00811,DB01319,Ribavirin,Fosamprenavir,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['pol'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Human immunodeficiency virus 1,1,interaction,1,0.9999583243784529,1,TP
DB00811,DB00998,Ribavirin,Frovatriptan,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HTR1D', 'HTR1B']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9994193760773457,1,TP
DB00811,DB00996,Ribavirin,Gabapentin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NCC1(CC(O)=O)CCCCC1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['CACNA2D1', 'CACNA2D2', 'CACNA1B', 'CACNA1B', 'ADORA1', 'KCNQ3', 'KCNQ5']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9967580385427447,1,TP
DB00811,DB00317,Ribavirin,Gefitinib,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['EGFR'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9997489435499461,1,TP
DB00811,DB01381,Ribavirin,Ginkgo biloba,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['SLC6A2', 'PLA2G2A', 'GLRA1', 'GABRA1', 'GABRB2', 'GABRG2', 'MAOA', 'NOS2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9913950087058254,1,TP
DB00811,DB00304,Ribavirin,Desogestrel,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['PGR', 'ESR1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9985840996341157,1,TP
DB00811,DB01234,Ribavirin,Dexamethasone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['NR3C1', 'NR0B1', 'ANXA1', 'NOS2', 'NR1I2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9999123147445768,1,TP
DB00811,DB00514,Ribavirin,Dextromethorphan,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['SIGMAR1', 'GRIN3A', 'CHRNA2', 'SLC6A4', 'PGRMC1', 'CHRNA3', 'CHRNA4', 'CHRNB4', 'CHRNB2', 'CHRNA7', 'OPRM1', 'OPRD1', 'OPRK1', 'CYBB', 'CYBA', 'NCF1', 'NCF2', 'NCF4', 'RAC1', 'RAC2', 'SLC6A2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9995748971818182,1,TP
DB00811,DB00320,Ribavirin,Dihydroergotamine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HTR1B', 'HTR1D', 'HTR1F', 'ADRA2A', 'HTR1A', 'HTR1E', 'HTR2A', 'HTR2B', 'HTR2C', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'DRD2', 'DRD3', 'DRD4', 'HTR4', 'ADRB3']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9999385375988907,1,TP
DB00811,DB00343,Ribavirin,Diltiazem,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['CACNA1C', 'CACNG1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9998754920517581,1,TP
DB00811,DB01075,Ribavirin,Diphenhydramine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HRH1', 'CHRM2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9992490228246139,1,TP
DB00811,DB00975,Ribavirin,Dipyridamole,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['PDE10A', 'PDE5A', 'PDE4A', 'ADA', 'RCAN1', 'ORM1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9998977732755078,1,TP
DB00811,DB00822,Ribavirin,Disulfiram,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCN(CC)C(=S)SSC(=S)N(CC)CC,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['DBH', 'ALDH2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9992561623844628,1,TP
DB00811,DB00204,Ribavirin,Dofetilide,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['KCNH2', 'KCNK2', 'KCNJ12']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9999552252224203,1,TP
DB00811,DB08930,Ribavirin,Dolutegravir,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['pol'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Human immunodeficiency virus 1,1,interaction,1,0.998313983525385,1,TP
DB00811,DB01184,Ribavirin,Domperidone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['DRD3', 'DRD2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9998257952254141,1,TP
DB00811,DB00869,Ribavirin,Dorzolamide,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['CA2', 'CA4', 'CA1', 'CA3']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9524910465242516,1,TP
DB00811,DB00590,Ribavirin,Doxazosin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['ADRA1A', 'ADRA1D', 'KCNH2', 'KCNH6', 'KCNH7', 'ADRA1B']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9974792444535124,1,TP
DB00811,DB00997,Ribavirin,Doxorubicin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['TOP2A', 'NOLC1', 'TOP1', 'TOP2B']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9996579209223942,1,TP
DB00811,DB04855,Ribavirin,Dronedarone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'KCNH2', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'KCNK2', 'SCN5A', 'KCNJ3', 'KCNQ1', 'KCNJ12', 'KCNJ14', 'KCNJ2', 'KCNJ4', 'SLC8A1', 'KCND3', 'ADRB1', 'THRA']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.999838547864799,1,TP
DB00811,DB01120,Ribavirin,Gliclazide,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['ABCC8', 'VEGFA']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.998418780946229,1,TP
DB00811,DB00222,Ribavirin,Glimepiride,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['KCNJ11', 'KCNJ1', 'ABCC8']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9991815350253288,1,TP
DB00811,DB00400,Ribavirin,Griseofulvin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['KRT12'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9980323840991361,1,TP
DB00811,DB01218,Ribavirin,Halofantrine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['KCNH2'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Plasmodium falciparum,1,interaction,1,0.9995520310980441,1,TP
DB00811,DB01109,Ribavirin,Heparin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['SERPINC1', 'F10', 'SELP', 'FGFR4', 'FGF4', 'FGF19', 'FGFR1', 'FGF1', 'FGFR2', 'FGF2', 'PF4', 'HGF']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9989127632706041,1,TP
DB00811,DB00741,Ribavirin,Hydrocortisone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['NR3C1', 'ANXA1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.999539646845045,1,TP
DB00811,DB01611,Ribavirin,Hydroxychloroquine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['TLR7', 'TLR9', 'ACE2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9996293369325348,1,TP
DB00811,DB00557,Ribavirin,Hydroxyzine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HRH1', 'KCNH2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9990784823883839,1,TP
DB00811,DB01177,Ribavirin,Idarubicin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['TOP2A'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9998828744557322,1,TP
DB00811,DB04946,Ribavirin,Iloperidone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HTR2A', 'DRD2', 'DRD1', 'DRD3', 'DRD4', 'HTR1A', 'HTR6', 'HTR7', 'ADRA1A', 'HRH1', 'ADRA2C']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9993525841641304,1,TP
DB00811,DB01088,Ribavirin,Iloprost,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['PTGIR', 'PTGER1', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PLAT', 'PTGDR2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.999077533334212,1,TP
DB00811,DB00619,Ribavirin,Imatinib,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['BCR', 'KIT', 'RET', 'NTRK1', 'CSF1R', 'PDGFRA', 'DDR1', 'ABL1', 'PDGFRB', 'DDR2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9992681747148432,1,TP
DB00811,DB01598,Ribavirin,Imipenem,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['mrdA', 'mrcB', 'mrcA', 'pbpC', 'pbp4', 'blaB']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Proteus vulgaris,1,interaction,1,0.9989781938997444,1,TP
DB00811,DB00224,Ribavirin,Indinavir,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['pol'],Influenza A virus (strain A/Beijing/11/1956 H1N1),Human immunodeficiency virus 1,1,interaction,1,0.9998815633641722,1,TP
DB00811,DB00332,Ribavirin,Ipratropium,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['CHRM3', 'CHRM1', 'CHRM2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9889659921971816,1,TP
DB00811,DB00959,Ribavirin,Methylprednisolone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['NR3C1', 'ANXA1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9996481532925757,1,TP
DB00811,DB00916,Ribavirin,Metronidazole,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC1=NC=C(N1CCO)[N+]([O-])=O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']",['rdxA'],Influenza A virus (strain A/Beijing/11/1956 H1N1),,1,interaction,1,0.9857392546190193,1,TP
DB00811,DB00379,Ribavirin,Mexiletine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(N)COC1=C(C)C=CC=C1C,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['SCN5A', 'AHR']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9984470630563922,1,TP
DB00811,DB01110,Ribavirin,Miconazole,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['ERG11', 'NOS3', 'NOS2', 'NR1I2', 'KCNMA1', 'KCNMB1', 'KCNMB2', 'KCNMB3', 'KCNMB4', 'KCNN4', 'KCNN1', 'KCNN2', 'KCNN3', 'KCNA1', 'KCNA10', 'KCNA2', 'KCNA3', 'KCNA4', 'KCNA5', 'KCNA6', 'KCNB1', 'KCNB2', 'KCNC1', 'KCNC2', 'KCNC3', 'KCNC4', 'KCND1', 'KCND2', 'KCND3', 'KCNE1', 'KCNE2', 'KCNE3', 'KCNE4', 'KCNE5', 'KCNF1', 'KCNG1', 'KCNG2', 'KCNG3', 'KCNG4', 'KCNH1', 'KCNH2', 'KCNH3', 'KCNH4', 'KCNH5', 'KCNH6', 'KCNH7', 'KCNH8', 'KCNQ1', 'KCNQ2', 'KCNQ3', 'KCNQ4', 'KCNQ5', 'KCNS1', 'KCNS3', 'KCNV1', 'KCNV2', 'KCNAB1', 'KCNAB2', 'KCNJ12', 'KCNJ14', 'KCNJ2', 'KCNJ4', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9994153255587529,1,TP
DB00811,DB00834,Ribavirin,Mifepristone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['PGR', 'NR3C1', 'KLK3', 'NR1I2']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9993583023060861,1,TP
DB00811,DB00350,Ribavirin,Minoxidil,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['KCNJ1', 'REN', 'PTGS1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9967298519197426,1,TP
DB00811,DB00370,Ribavirin,Mirtazapine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['HTR2A', 'ADRA2A', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'HTR2C', 'OPRK1', 'HRH1']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9999346041184038,1,TP
DB00811,DB00929,Ribavirin,Misoprostol,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['PTGER3', 'PTGER2', 'PTGER1', 'PTGER4']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9996117051659595,1,TP
DB00811,DB01171,Ribavirin,Moclobemide,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['MAOA', 'MAOA', 'MAOB', 'MAOB']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9999182744197171,1,TP
DB00811,DB00745,Ribavirin,Modafinil,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['SLC6A3', 'ADRA1B']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.998172041754468,1,TP
DB00811,DB00764,Ribavirin,Mometasone,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['NR3C1', 'PGR']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9931745916351663,1,TP
DB00811,DB00471,Ribavirin,Montelukast,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['CYSLTR1', 'ALOX5']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.6224048585467785,1,TP
DB00811,DB00295,Ribavirin,Morphine,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,"['IMPDH1', 'L', 'IMPDH2', 'PB1']","['OPRM1', 'OPRK1', 'OPRD1', 'LY96']",Influenza A virus (strain A/Beijing/11/1956 H1N1),Humans,1,interaction,1,0.9996722169326118,1,TP
