drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB01183,DB06594,Naloxone,Agomelatine,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,"['OPRM1', 'OPRD1', 'OPRK1', 'CREB1', 'ESR1', 'TLR4', 'CES1']","['HTR2C', 'MTNR1A', 'MTNR1B']",Humans,Humans,1,interaction,1,0.9998721547728976,1,TP
DB02925,DB02925,Piretanide,Piretanide,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,['SLC12A1'],['SLC12A1'],Humans,Humans,1,no interaction,0,0.9960932837415454,0,FN
DB06204,DB00920,Tapentadol,Ketotifen,CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,"['OPRM1', 'SLC6A2', 'OPRK1', 'OPRD1', 'SLC6A4']","['HRH1', 'PGD']",Humans,Humans,1,interaction,1,0.9995014228309241,1,TP
DB01403,DB02925,Methotrimeprazine,Piretanide,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,"['DRD2', 'DRD1', 'DRD5', 'DRD3', 'DRD4', 'HTR2A', 'HTR2C', 'HRH1', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",['SLC12A1'],Humans,Humans,1,interaction,1,0.9996637599213699,1,TP
DB00428,DB00577,Streptozocin,Valaciclovir,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,"['SLC2A2', 'MGEA5']",['TK'],Humans,HHV-1,1,interaction,1,0.9996158756446584,1,TP
DB00623,DB01059,Fluphenazine,Norfloxacin,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,"['DRD2', 'DRD1', 'CALM1', 'AR', 'HTR2A', 'HTR2C']","['gyrA', 'parC', 'TOP2A', 'gyrA', 'TOP2A', 'TOP2B', 'parC']",Humans,Staphylococcus aureus,1,interaction,1,0.9996940206212412,1,TP
DB08901,DB00927,Ponatinib,Famotidine,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,"['ABL1', 'BCR', 'KIT', 'RET', 'TEK', 'FLT3', 'FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'LCK', 'SRC', 'LYN', 'KDR', 'PDGFRA']",['HRH2'],Humans,Humans,1,interaction,1,0.9999183936139823,1,TP
DB01016,DB05039,Glyburide,Indacaterol,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,"['ABCC8', 'KCNJ11', 'ABCC9', 'ABCB11', 'ABCA1', 'KCNJ11', 'KCNJ8', 'CPT1A', 'CFTR', 'TRPM4']",['ADRB2'],Humans,Humans,1,interaction,1,0.9996956852931165,1,TP
DB00502,DB00920,Haloperidol,Ketotifen,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,"['HTR2C', 'DRD2', 'HTR2A', 'DRD3', 'MCHR1', 'SLC18A2', 'SIGMAR1', 'HRH1', 'CHRM3', 'ADRA1A', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'HTR1A', 'HTR6', 'HTR7', 'GRIN2B', 'DRD1']","['HRH1', 'PGD']",Humans,Humans,1,interaction,1,0.9994210403218705,1,TP
DB00503,DB01072,Ritonavir,Atazanavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,"['pol', 'NR1I2']",['pol'],Humans,Human immunodeficiency virus 1,1,interaction,1,0.9984639419466617,1,TP
DB00794,DB00794,Primidone,Primidone,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,"['GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GABRA1', 'CHRNA4', 'CHRNA7', 'GRIA2', 'GRIK2']","['GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GABRA1', 'CHRNA4', 'CHRNA7', 'GRIA2', 'GRIK2']",Humans,Humans,1,no interaction,0,0.9847955031216987,0,FN
DB00427,DB00809,Triprolidine,Tropicamide,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,['HRH1'],"['CHRM4', 'CHRM1', 'CHRM2', 'CHRM3']",Humans,Humans,1,interaction,1,0.9999717939237989,1,TP
DB01118,DB00623,Amiodarone,Fluphenazine,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,"['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']","['DRD2', 'DRD1', 'CALM1', 'AR', 'HTR2A', 'HTR2C']",Humans,Humans,1,interaction,1,0.9999866940725246,1,TP
DB06637,DB01621,Dalfampridine,Pipotiazine,NC1=CC=NC=C1,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,"['KCNA1', 'KCNA2', 'KCNA3', 'KCNA4', 'KCNA5', 'KCNA6', 'KCNA7', 'KCNA10', 'KCNB1', 'KCNB2', 'KCNC1', 'KCNC2', 'KCNC3', 'KCND1', 'KCND2', 'KCND3']","['DRD2', 'DRD1', 'HTR2A', 'HTR1A']",Humans,Humans,1,interaction,1,0.9997279728560948,1,TP
DB01122,DB01624,Ambenonium,Zuclopenthixol,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,['ACHE'],"['DRD1', 'DRD5', 'DRD2', 'ADRA1A', 'ADRA2A', 'HTR2A', 'HRH1']",Humans,Humans,1,interaction,1,0.9975214726336847,1,TP
DB01621,DB00487,Pipotiazine,Pefloxacin,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,"['DRD2', 'DRD1', 'HTR2A', 'HTR1A']","['parC', 'gyrA', 'TOP2A', 'topA']",Humans,Staphylococcus aureus,1,interaction,1,0.9974150808719442,1,TP
DB01183,DB01624,Naloxone,Zuclopenthixol,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,"['OPRM1', 'OPRD1', 'OPRK1', 'CREB1', 'ESR1', 'TLR4', 'CES1']","['DRD1', 'DRD5', 'DRD2', 'ADRA1A', 'ADRA2A', 'HTR2A', 'HRH1']",Humans,Humans,1,interaction,1,0.9990806261233743,1,TP
DB00741,DB00539,Hydrocortisone,Toremifene,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,"['NR3C1', 'ANXA1']","['ESR1', 'SHBG']",Humans,Humans,1,interaction,1,0.9998691750683278,1,TP
DB01403,DB01403,Methotrimeprazine,Methotrimeprazine,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,"['DRD2', 'DRD1', 'DRD5', 'DRD3', 'DRD4', 'HTR2A', 'HTR2C', 'HRH1', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['DRD2', 'DRD1', 'DRD5', 'DRD3', 'DRD4', 'HTR2A', 'HTR2C', 'HRH1', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",Humans,Humans,1,no interaction,0,0.9964061204896066,0,FN
DB01284,DB04552,Tetracosactide,Niflumic acid,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O,OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1,['MC2R'],"['PLA2G1B', 'PTGS2', 'CLCNKA', 'PTGS1', 'PLA2G4A', 'UGT1A9']",Humans,Humans,1,interaction,1,0.9705045413421918,1,TP
DB01210,DB00328,Levobunolol,Indomethacin,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,"['ADRB1', 'ADRB2']","['PTGS2', 'PLA2G2A', 'PTGS1', 'PTGR2', 'PPARG', 'GLO1', 'PTGDR2', 'PPARA', 'AKR1C3', 'EIF2AK2', 'PTGS1', 'PTGS2']",Humans,Humans,1,interaction,1,0.9999325777929792,1,TP
DB01284,DB06605,Tetracosactide,Apixaban,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,['MC2R'],['F10'],Humans,Humans,1,interaction,1,0.9998237691104879,1,TP
DB00709,DB00943,Lamivudine,Zalcitabine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,"['pol', 'P']",['pol'],HBV-F,Human immunodeficiency virus 1,1,interaction,1,0.9994790349494411,1,TP
DB01183,DB00737,Naloxone,Meclizine,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,"['OPRM1', 'OPRD1', 'OPRK1', 'CREB1', 'ESR1', 'TLR4', 'CES1']","['HRH1', 'NR1I3']",Humans,Humans,1,interaction,1,0.999853323178097,1,TP
DB00545,DB01118,Pyridostigmine,Amiodarone,CN(C)C(=O)OC1=C[N+](C)=CC=C1,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,"['BCHE', 'ACHE']","['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']",Humans,Humans,1,interaction,1,0.9999626155448161,1,TP
DB05294,DB01284,Vandetanib,Tetracosactide,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O,"['VEGFA', 'EGFR', 'PTK6', 'TEK', 'RET']",['MC2R'],Humans,Humans,1,interaction,1,0.9985259811345386,1,TP
DB04165,DB00303,Valpromide,Ertapenem,CCCC(CCC)C(N)=O,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,['limA'],"['mrcA', 'mrcB', 'mrdA', 'mrdA', 'ftsI', 'ftsI', 'dacB', 'dacC']",Rhodococcus erythropolis,Escherichia coli (strain K12),1,interaction,1,0.9398691364050394,1,TP
DB04552,DB01210,Niflumic acid,Levobunolol,OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,"['PLA2G1B', 'PTGS2', 'CLCNKA', 'PTGS1', 'PLA2G4A', 'UGT1A9']","['ADRB1', 'ADRB2']",Humans,Humans,1,interaction,1,0.9995049934561849,1,TP
DB00843,DB00545,Donepezil,Pyridostigmine,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,CN(C)C(=O)OC1=C[N+](C)=CC=C1,"['ACHE', 'HTR2A', 'BCHE', 'NOS1', 'TNFAIP6', 'IL1B', 'NFKB2', 'NFKB1', 'GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B']","['BCHE', 'ACHE']",Humans,Humans,1,interaction,1,0.9996617341547962,1,TP
DB00649,DB00943,Stavudine,Zalcitabine,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,['pol'],['pol'],Human immunodeficiency virus 1,Human immunodeficiency virus 1,1,interaction,1,0.9994315205457094,1,TP
DB01183,DB01198,Naloxone,Zopiclone,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,"['OPRM1', 'OPRD1', 'OPRK1', 'CREB1', 'ESR1', 'TLR4', 'CES1']","['GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'TSPO']",Humans,Humans,1,interaction,1,0.999983356420506,1,TP
DB00726,DB01183,Trimipramine,Naloxone,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,"['SLC6A4', 'SLC6A2', 'SLC6A3', 'HTR2A', 'HTR1A', 'ADRA1A', 'ADRA1B', 'DRD2', 'ADRA2B', 'HRH1', 'HTR2C', 'HTR3A', 'HTR1D', 'ADRA2A', 'DRD1', 'DRD5', 'ADRB1', 'ADRB2', 'ADRB3', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'Htr2c']","['OPRM1', 'OPRD1', 'OPRK1', 'CREB1', 'ESR1', 'TLR4', 'CES1']",Rat,Humans,1,interaction,1,0.9999094541095266,1,TP
DB00687,DB00539,Fludrocortisone,Toremifene,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,"['NR3C2', 'NR3C1']","['ESR1', 'SHBG']",Humans,Humans,1,interaction,1,0.9999807339855921,1,TP
DB01210,DB00390,Levobunolol,Digoxin,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,"['ADRB1', 'ADRB2']",['ATP1A1'],Humans,Humans,1,interaction,1,0.9999840716318578,1,TP
DB00577,DB00577,Valaciclovir,Valaciclovir,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,['TK'],['TK'],HHV-1,HHV-1,1,no interaction,0,0.9954558401711391,0,FN
