drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB01048,DB00443,Abacavir,Betamethasone,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"['pol', 'HLA-B']",['NR3C1'],Humans,Humans,1,interaction,1,0.9998816825540612,1,TP
DB01048,DB00307,Abacavir,Bexarotene,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,"['pol', 'HLA-B']","['RXRA', 'RXRB', 'RXRG']",Humans,Humans,1,interaction,1,0.9913985291557519,1,TP
DB01048,DB01393,Abacavir,Bezafibrate,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,"['pol', 'HLA-B']","['PPARD', 'PPARG', 'PPARA', 'NR1I2', 'RXRA', 'RXRB', 'RXRG']",Humans,Humans,1,interaction,1,0.9999118379724999,1,TP
DB01048,DB00810,Abacavir,Biperiden,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,"['pol', 'HLA-B']",['CHRM1'],Humans,Humans,1,interaction,1,0.9988111963875415,1,TP
DB01048,DB09020,Abacavir,Bisacodyl,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=CC=CC=N1,"['pol', 'HLA-B']","['AQP3', 'ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4', 'ATP1B1', 'ATP1B2', 'ATP1B3', 'FXYD2']",Humans,Humans,1,interaction,1,0.9986274970448931,1,TP
DB01048,DB00636,Abacavir,Clofibrate,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,"['pol', 'HLA-B']",['PPARA'],Humans,Humans,1,interaction,1,0.9992744880111876,1,TP
DB01048,DB00882,Abacavir,Clomifene,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,"['pol', 'HLA-B']","['ESR1', 'SHBG']",Humans,Humans,1,interaction,1,0.9995103550152511,1,TP
DB01048,DB00575,Abacavir,Clonidine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,ClC1=CC=CC(Cl)=C1NC1=NCCN1,"['pol', 'HLA-B']","['ADRA2B', 'ADRA2C', 'ADRA2A', 'ADRA1A', 'ADRA1B', 'ADRA1D']",Humans,Humans,1,interaction,1,0.999766332054608,1,TP
DB01048,DB00758,Abacavir,Clopidogrel,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,"['pol', 'HLA-B']",['P2RY12'],Humans,Humans,1,interaction,1,0.9998912177632167,1,TP
DB01048,DB01147,Abacavir,Cloxacillin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O,"['pol', 'HLA-B']","['dacA', 'pbpX', 'pbpA']",Humans,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),1,interaction,1,0.9984090402204348,1,TP
DB01048,DB09065,Abacavir,Cobicistat,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,"['pol', 'HLA-B']","['CYP3A4', 'CYP3A5', 'CYP3A7']",Humans,Humans,1,interaction,1,0.9995582232321059,1,TP
DB01048,DB00531,Abacavir,Cyclophosphamide,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,ClCCN(CCCl)P1(=O)NCCCO1,"['pol', 'HLA-B']",['NR1I2'],Humans,Humans,1,interaction,1,0.9999243533313535,1,TP
DB01048,DB00260,Abacavir,Cycloserine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,N[C@@H]1CONC1=O,"['pol', 'HLA-B']","['ddlA', 'alr']",Humans,Mycobacterium avium,1,interaction,1,0.999741197265207,1,TP
DB01048,DB04839,Abacavir,Cyproterone acetate,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],"['pol', 'HLA-B']","['AR', 'KLK3']",Humans,Humans,1,interaction,1,0.9978862364512651,1,TP
DB01048,DB00987,Abacavir,Cytarabine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"['pol', 'HLA-B']",['POLB'],Humans,Humans,1,interaction,1,0.9991557076155545,1,TP
DB01048,DB09102,Abacavir,Daclatasvir,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,"['pol', 'HLA-B']",['NS5A'],Humans,Hepatitis C Virus,1,interaction,1,0.997162073947113,1,TP
DB01048,DB00970,Abacavir,Dactinomycin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C,"['pol', 'HLA-B']","['TOP2A', 'TOP2B', 'TOP1']",Humans,Humans,1,interaction,1,0.9996611383465835,1,TP
DB01048,DB06779,Abacavir,Dalteparin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,"['pol', 'HLA-B']","['SERPINC1', 'VEGFA', 'SELP']",Humans,Humans,1,interaction,1,0.9997270194659681,1,TP
DB01048,DB00250,Abacavir,Dapsone,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,"['pol', 'HLA-B']","['folP2', 'folP1']",Humans,Mycobacterium leprae (strain TN),1,interaction,1,0.9998091134211619,1,TP
DB01048,DB00496,Abacavir,Darifenacin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,"['pol', 'HLA-B']","['CHRM3', 'CHRM1', 'CHRM2', 'CHRM4', 'CHRM5']",Humans,Humans,1,interaction,1,0.9999219694395426,1,TP
DB01048,DB00284,Abacavir,Acarbose,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H]C(=O)[C@H](O)[C@@H](O)[C@]([H])(O[C@@]1([H])O[C@H](CO)[C@@]([H])(O[C@H]2O[C@H](C)[C@@H](N[C@@]3([H])C=C(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,"['pol', 'HLA-B']","['MGAM', 'SI', 'AMY2A', 'GAA']",Humans,Humans,1,interaction,1,0.9967840947364879,1,TP
DB01048,DB01418,Abacavir,Acenocoumarol,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,"['pol', 'HLA-B']",['VKORC1'],Humans,Humans,1,interaction,1,0.9997614458585652,1,TP
DB01048,DB00459,Abacavir,Acitretin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,"['pol', 'HLA-B']","['RXRA', 'RARA', 'RARB', 'RARG', 'RXRB', 'RXRG', 'RBP1']",Humans,,1,interaction,1,0.9994353328845156,1,TP
DB01048,DB06594,Abacavir,Agomelatine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,"['pol', 'HLA-B']","['HTR2C', 'MTNR1A', 'MTNR1B']",Humans,Humans,1,interaction,1,0.9989034829146866,1,TP
DB01048,DB00518,Abacavir,Albendazole,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,"['pol', 'HLA-B']","['TUBA1A', 'TUBB4B']",Humans,Shewanella oneidensis (strain MR-1),1,interaction,1,0.99869977712319,1,TP
DB01048,DB00630,Abacavir,Alendronic acid,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,NCCCC(O)(P(O)(O)=O)P(O)(O)=O,"['pol', 'HLA-B']","['FDPS', 'PTPN4', 'PTPRS', 'PTPRE', 'ATP6V1A']",Humans,Humans,1,interaction,1,0.9913059636225171,1,TP
DB01048,DB00346,Abacavir,Alfuzosin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,"['pol', 'HLA-B']","['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA1A', 'ADRA1B', 'ADRA1D']",Humans,Humans,1,interaction,1,0.9994260439758113,1,TP
DB01048,DB09026,Abacavir,Aliskiren,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,"['pol', 'HLA-B']",['REN'],Humans,Humans,1,interaction,1,0.9993544902311319,1,TP
DB01048,DB01118,Abacavir,Amiodarone,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,"['pol', 'HLA-B']","['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']",Humans,Humans,1,interaction,1,0.9999740587314805,1,TP
DB01048,DB06288,Abacavir,Amisulpride,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,"['pol', 'HLA-B']","['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",Humans,Humans,1,interaction,1,0.9999309090568892,1,TP
DB01048,DB00381,Abacavir,Amlodipine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,"['pol', 'HLA-B']","['CACNA1C', 'CACNA1I', 'CACNA1B', 'CACNB1', 'CACNA2D3', 'CA1', 'SMPD1', 'CACNA1B', 'CACNA1B']",Humans,Humans,1,interaction,1,0.9992529462836797,1,TP
DB01048,DB00613,Abacavir,Amodiaquine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,"['pol', 'HLA-B']",['HNMT'],Humans,Humans,1,interaction,1,0.9997996981830881,1,TP
DB01048,DB01217,Abacavir,Anastrozole,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,"['pol', 'HLA-B']",['CYP19A1'],Humans,Humans,1,interaction,1,0.9998316352049432,1,TP
DB01048,DB00362,Abacavir,Anidulafungin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@]1(NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O,"['pol', 'HLA-B']",['fksA'],Humans,Aspergillus niger (strain CBS 513.88 / FGSC A1513),1,no interaction,0,0.47188569930424906,0,FN
DB01048,DB06605,Abacavir,Apixaban,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,"['pol', 'HLA-B']",['F10'],Humans,Humans,1,interaction,1,0.9999708403221517,1,TP
DB01048,DB00188,Abacavir,Bortezomib,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,"['pol', 'HLA-B']","['PSMB5', 'PSMB1']",Humans,Humans,1,interaction,1,0.9999312666422455,1,TP
DB01048,DB00559,Abacavir,Bosentan,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,"['pol', 'HLA-B']","['EDNRB', 'EDNRA']",Humans,Humans,1,interaction,1,0.9999584435804919,1,TP
DB01048,DB00297,Abacavir,Bupivacaine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,"['pol', 'HLA-B']","['SCN10A', 'PTGER1']",Humans,Humans,1,interaction,1,0.9997626376149095,1,TP
DB01048,DB00796,Abacavir,Candesartan cilexetil,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,"['pol', 'HLA-B']",['AGTR1'],Humans,Humans,1,interaction,1,0.9997085554482169,1,TP
DB01048,DB01197,Abacavir,Captopril,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,"['pol', 'HLA-B']","['ACE', 'MMP2', 'MMP9', 'LTA4H', 'BDKRB1']",Humans,Humans,1,interaction,1,0.9999436630499856,1,TP
DB01048,DB00389,Abacavir,Carbimazole,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCOC(=O)N1C=CN(C)C1=S,"['pol', 'HLA-B']",['TPO'],Humans,Humans,1,interaction,1,0.9999284059529762,1,TP
DB01048,DB01136,Abacavir,Carvedilol,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,"['pol', 'HLA-B']","['ADRB1', 'ADRA1A', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'NDUFC2', 'ADRB2', 'VEGFA', 'NPPB', 'GJA1', 'KCNH2', 'VCAM1', 'ADRA1D', 'ADRA1B', 'ADRA2C', 'ADRA2B', 'ADRA2A', 'SELE', 'HIF1A', 'KCNJ4', 'KCNJ2']",Humans,Humans,1,interaction,1,0.9999044480253807,1,TP
DB01048,DB00520,Abacavir,Caspofungin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@]([H])(C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]1[C@@H](O)CCN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN)NC(=O)CCCCCCCC[C@@H](C)C[C@@H](C)CC)[C@@H](C)O,"['pol', 'HLA-B']",['fksA'],Humans,Aspergillus niger (strain CBS 513.88 / FGSC A1513),1,interaction,1,0.9974663135156476,1,TP
DB01048,DB00671,Abacavir,Cefixime,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O,"['pol', 'HLA-B']","['mrdA', 'dacA', 'dacB', 'dacC', 'mrcA', 'mrcB', 'mrdA', 'ftsI']",Humans,Gram positive and gram negative bacteria,1,interaction,1,0.9998285364315582,1,TP
DB01048,DB01114,Abacavir,Chlorpheniramine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,"['pol', 'HLA-B']","['HRH1', 'SLC6A4', 'SLC6A2', 'SLC6A3']",Humans,Humans,1,interaction,1,0.9997738401679913,1,TP
DB01048,DB01340,Abacavir,Cilazapril,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,"['pol', 'HLA-B']",['ACE'],Humans,Humans,1,interaction,1,0.9992579491560042,1,TP
DB01048,DB00215,Abacavir,Citalopram,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,"['pol', 'HLA-B']","['SLC6A4', 'HRH1']",Humans,Humans,1,interaction,1,0.9999748931371826,1,TP
DB01048,DB01211,Abacavir,Clarithromycin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC,"['pol', 'HLA-B']","['rplJ', 'KCNH2', 'SLCO1B1', 'SLCO1B3']",Humans,Humans,1,interaction,1,0.9999621387467553,1,TP
DB01048,DB01190,Abacavir,Clindamycin,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,[H][C@@](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)([C@H](C)Cl)[C@@]1([H])O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,"['pol', 'HLA-B']",['rplA'],Humans,Staphylococcus aureus (strain NCTC 8325),1,interaction,1,0.9995535800050717,1,TP
DB01048,DB00845,Abacavir,Clofazimine,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,"['pol', 'HLA-B']","['PPARG', 'KCNA3']",Humans,Humans,1,interaction,1,0.9986377161522195,1,TP
DB01048,DB01184,Abacavir,Domperidone,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,"['pol', 'HLA-B']","['DRD3', 'DRD2']",Humans,Humans,1,interaction,1,0.9999176784526046,1,TP
