drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB06779,DB00588,Dalteparin,Fluticasone propionate,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,"['SERPINC1', 'VEGFA', 'SELP']","['NR3C1', 'PGR', 'PLA2G4A', 'NR3C2']",Humans,Humans,1,interaction,1,0.9984638228299204,1,TP
DB06605,DB00959,Apixaban,Methylprednisolone,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,['F10'],"['NR3C1', 'ANXA1']",Humans,Humans,1,interaction,1,0.9999005146829923,1,TP
DB06695,DB00180,Dabigatran etexilate,Flunisolide,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,['F2'],['NR3C1'],Humans,Humans,1,interaction,1,0.9995650148634783,1,TP
DB00999,DB00584,Hydrochlorothiazide,Enalapril,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,"['SLC12A3', 'KCNMA1']",['ACE'],Humans,Humans,1,interaction,1,0.9988172575917965,1,TP
DB00213,DB01007,Pantoprazole,Tioconazole,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,"['ATP4A', 'DDAH1']","['ERG11', 'CYP51A1']",Humans,Humans,1,interaction,1,0.9999200623291858,1,TP
DB00261,DB00180,Anagrelide,Flunisolide,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,['PDE3A'],['NR3C1'],Humans,Humans,1,interaction,1,0.9998511778251187,1,TP
DB00975,DB06693,Dipyridamole,Mevastatin,OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,"['PDE10A', 'PDE5A', 'PDE4A', 'ADA', 'RCAN1', 'ORM1']",['HMGCR'],Humans,Humans,1,interaction,1,0.999278891593726,1,TP
DB00521,DB00715,Carteolol,Paroxetine,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,"['ADRB2', 'ADRB1']","['SLC6A4', 'SLC6A2', 'HTR2A', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3', 'DRD2', 'HRH1', 'HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F', 'HTR2A', 'HTR2B', 'HTR2C', 'HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E', 'HTR4', 'HTR6', 'HTR7', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'HTR2B', 'DRD1', 'DRD5']",Humans,Humans,1,interaction,1,0.9995809740159199,1,TP
DB01225,DB00175,Enoxaparin,Pravastatin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,"['SERPINC1', 'F10', 'F2']","['HMGCR', 'HDAC2']",Humans,Humans,1,interaction,1,0.999957132395842,1,TP
DB06695,DB06693,Dabigatran etexilate,Mevastatin,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,['F2'],['HMGCR'],Humans,Humans,1,interaction,1,0.9991752297800891,1,TP
DB00672,DB00881,Chlorpropamide,Quinapril,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,['ABCC8'],['ACE'],Humans,Humans,1,interaction,1,0.9997886145250585,1,TP
DB01251,DB00790,Gliquidone,Perindopril,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,"['ABCC8', 'KCNJ8']","['ACE', 'SFRP4']",Humans,Humans,1,interaction,1,0.9999825220097418,1,TP
DB01225,DB00860,Enoxaparin,Prednisolone,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"['SERPINC1', 'F10', 'F2']",['NR3C1'],Humans,Humans,1,interaction,1,0.9999479541484323,1,TP
DB00278,DB01095,Argatroban,Fluvastatin,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1,['F2'],"['HMGCR', 'HDAC2']",Humans,Humans,1,interaction,1,0.9998989651903601,1,TP
DB06779,DB01076,Dalteparin,Atorvastatin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,"['SERPINC1', 'VEGFA', 'SELP']","['HMGCR', 'DPP4', 'AHR', 'HDAC2', 'NR1I3']",Humans,Humans,1,interaction,1,0.9999645227323332,1,TP
DB01120,DB00790,Gliclazide,Perindopril,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,"['ABCC8', 'VEGFA']","['ACE', 'SFRP4']",Humans,Humans,1,interaction,1,0.9999846676395419,1,TP
DB00006,DB00443,Bivalirudin,Betamethasone,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,['F2'],['NR3C1'],Humans,Humans,1,interaction,1,0.9996609000373932,1,TP
DB01251,DB00492,Gliquidone,Fosinopril,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O,CCC(=O)O[C@@H](OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,"['ABCC8', 'KCNJ8']",['ACE'],Humans,Humans,1,interaction,1,0.9998310392854696,1,TP
DB00279,DB06693,Liothyronine,Mevastatin,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,"['THRA', 'THRB', 'PCNA']",['HMGCR'],Humans,Humans,1,interaction,1,0.999919585553415,1,TP
DB00573,DB00521,Fenoprofen,Carteolol,CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,"['PTGS2', 'PPARA', 'PPARG', 'PTGS1']","['ADRB2', 'ADRB1']",Humans,Humans,1,interaction,1,0.9999123147445768,1,TP
DB06695,DB00860,Dabigatran etexilate,Prednisolone,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,['F2'],['NR3C1'],Humans,Humans,1,interaction,1,0.9999735819309633,1,TP
DB01016,DB00519,Glyburide,Trandolapril,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,"['ABCC8', 'KCNJ11', 'ABCC9', 'ABCB11', 'ABCA1', 'KCNJ11', 'KCNJ8', 'CPT1A', 'CFTR', 'TRPM4']",['ACE'],Humans,Humans,1,interaction,1,0.9999512916842885,1,TP
DB00492,DB06709,Fosinopril,Methacholine,CCC(=O)O[C@@H](OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,CC(C[N+](C)(C)C)OC(C)=O,['ACE'],"['CHRM3', 'CHRM2', 'CHRM1', 'CHRM4', 'CHRM5']",Humans,Humans,1,interaction,1,0.9999737011318213,1,TP
DB00222,DB00584,Glimepiride,Enalapril,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,"['KCNJ11', 'KCNJ1', 'ABCC8']",['ACE'],Humans,Humans,1,interaction,1,0.9999225654082128,1,TP
DB00335,DB01115,Atenolol,Nifedipine,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,"['ADRB1', 'ADRB2']","['CACNA1C', 'CACNA1D', 'CACNB2', 'NR1I2', 'CALM1', 'CACNA1S', 'KCND3', 'CACNA1G', 'CACNA1H', 'CACNA1I']",Humans,Humans,1,interaction,1,0.9999864556687252,1,TP
DB00521,DB00451,Carteolol,Levothyroxine,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,"['ADRB2', 'ADRB1']","['ITGAV', 'ITGB3', 'THRA', 'THRB']",Humans,Humans,1,interaction,1,0.9999667875255465,1,TP
DB00278,DB00448,Argatroban,Lansoprazole,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,['F2'],"['ATP4A', 'MAPT']",Humans,Humans,1,interaction,1,0.9999750123381969,1,TP
DB00448,DB00257,Lansoprazole,Clotrimazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,"['ATP4A', 'MAPT']","['ERG11', 'KCNN4', 'NR1I2', 'HCAR2']",Humans,Humans,1,interaction,1,0.9998610703116231,1,TP
DB01129,DB00239,Rabeprazole,Oxiconazole,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,['ATP4A'],"['ERG11', 'ERG7', 'NR1I2']",Humans,Humans,1,interaction,1,0.9978017294435374,1,TP
DB06779,DB01095,Dalteparin,Fluvastatin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1,"['SERPINC1', 'VEGFA', 'SELP']","['HMGCR', 'HDAC2']",Humans,Humans,1,interaction,1,0.9999298363015874,1,TP
DB01120,DB00722,Gliclazide,Lisinopril,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,"['ABCC8', 'VEGFA']","['ACE', 'REN']",Humans,Humans,1,interaction,1,0.9997913556292648,1,TP
DB00338,DB00842,Omeprazole,Oxazepam,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,"['ATP4A', 'AHR']","['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",Humans,Humans,1,interaction,1,0.9999886013079656,1,TP
DB00448,DB01153,Lansoprazole,Sertaconazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl,"['ATP4A', 'MAPT']",['ERG11'],Humans,Yeast,1,interaction,1,0.37752593902675813,1,TP
DB01583,DB06693,Liotrix,Mevastatin,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,"['THRA', 'THRB']",['HMGCR'],Humans,Humans,1,interaction,1,0.999839858893956,1,TP
DB06779,DB01129,Dalteparin,Rabeprazole,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,"['SERPINC1', 'VEGFA', 'SELP']",['ATP4A'],Humans,Humans,1,interaction,1,0.9997639485445299,1,TP
DB01129,DB01007,Rabeprazole,Tioconazole,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,['ATP4A'],"['ERG11', 'CYP51A1']",Humans,Humans,1,interaction,1,0.9998971773206141,1,TP
DB01109,DB01095,Heparin,Fluvastatin,,CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1,"['SERPINC1', 'F10', 'SELP', 'FGFR4', 'FGF4', 'FGF19', 'FGFR1', 'FGF1', 'FGFR2', 'FGF2', 'PF4', 'HGF']","['HMGCR', 'HDAC2']",Humans,Humans,1,interaction,1,0.9999489077252547,1,TP
DB00839,DB00881,Tolazamide,Quinapril,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,"['ABCC8', 'KCNJ11']",['ACE'],Humans,Humans,1,interaction,1,0.9999228038037797,1,TP
DB01225,DB01098,Enoxaparin,Rosuvastatin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O,"['SERPINC1', 'F10', 'F2']","['HMGCR', 'ITGAL']",Humans,Humans,1,interaction,1,0.9999838332276837,1,TP
DB01109,DB00641,Heparin,Simvastatin,,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,"['SERPINC1', 'F10', 'SELP', 'FGFR4', 'FGF4', 'FGF19', 'FGFR1', 'FGF1', 'FGFR2', 'FGF2', 'PF4', 'HGF']","['HMGCR', 'ITGAL', 'HDAC2']",Humans,Humans,1,interaction,1,0.9998400972658052,1,TP
DB00500,DB00521,Tolmetin,Carteolol,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,"['PTGS2', 'PTGS1']","['ADRB2', 'ADRB1']",Humans,Humans,1,interaction,1,0.9997868268346288,1,TP
DB01129,DB01127,Rabeprazole,Econazole,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,['ATP4A'],"['ERG11', 'NR1I2']",Humans,Humans,1,interaction,1,0.9998050612730233,1,TP
DB06695,DB00443,Dabigatran etexilate,Betamethasone,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,['F2'],['NR3C1'],Humans,Humans,1,interaction,1,0.9999669067235946,1,TP
DB01225,DB00641,Enoxaparin,Simvastatin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,"['SERPINC1', 'F10', 'F2']","['HMGCR', 'ITGAL', 'HDAC2']",Humans,Humans,1,interaction,1,0.9999528412540086,1,TP
