drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB00612,DB06288,Bisoprolol,Amisulpride,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,"['ADRB1', 'ADRB2']","['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",Humans,Humans,1,interaction,1,0.9998342572368496,1,TP
DB00612,DB06288,Bisoprolol,Amisulpride,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,"['ADRB1', 'ADRB2']","['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",Humans,Humans,1,interaction,1,0.9999417558982535,1,TP
DB00612,DB00381,Bisoprolol,Amlodipine,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,"['ADRB1', 'ADRB2']","['CACNA1C', 'CACNA1I', 'CACNA1B', 'CACNB1', 'CACNA2D3', 'CA1', 'SMPD1', 'CACNA1B', 'CACNA1B']",Humans,Humans,1,interaction,1,0.9999500997050611,1,TP
DB09026,DB01246,Aliskiren,Alimemazine,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,['REN'],['HRH1'],Humans,Humans,1,interaction,1,0.9999384183962248,1,TP
DB00523,DB00459,Alitretinoin,Acitretin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,"['RARA', 'RXRA', 'RARB', 'RXRB', 'RARG', 'RXRG', 'IGFBP3', 'PSG5', 'CYP26C1']","['RXRA', 'RARA', 'RARB', 'RARG', 'RXRB', 'RXRG', 'RBP1']",Humans,,1,interaction,1,0.9998271062278512,1,TP
DB00523,DB00459,Alitretinoin,Acitretin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,"['RARA', 'RXRA', 'RARB', 'RXRB', 'RARG', 'RXRG', 'IGFBP3', 'PSG5', 'CYP26C1']","['RXRA', 'RARA', 'RARB', 'RARG', 'RXRB', 'RXRG', 'RBP1']",Humans,,1,interaction,1,0.9997037887092296,1,TP
DB00915,DB09026,Amantadine,Aliskiren,NC12CC3CC(CC(C3)C1)C2,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1,"['M', 'GRIN3A', 'DRD2', 'CHRNA7', 'CHRNA4', 'CHRNA3']",['REN'],Humans,Humans,1,interaction,1,0.9946222163314297,1,TP
DB00915,DB01193,Amantadine,Acebutolol,NC12CC3CC(CC(C3)C1)C2,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,"['M', 'GRIN3A', 'DRD2', 'CHRNA7', 'CHRNA4', 'CHRNA3']","['ADRB1', 'ADRB2']",Humans,Humans,1,interaction,1,0.9999187512008625,1,TP
DB01122,DB01246,Ambenonium,Alimemazine,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,['ACHE'],['HRH1'],Humans,Humans,1,interaction,1,0.9998372368473594,1,TP
DB00594,DB00346,Amiloride,Alfuzosin,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,"['SCNN1A', 'SCNN1B', 'SCNN1G', 'SCNN1D', 'AOC1', 'ASIC2', 'ASIC1', 'SLC9A1', 'PLAU']","['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA1A', 'ADRA1B', 'ADRA1D']",Humans,Humans,1,interaction,1,0.9999297171049584,1,TP
DB00594,DB00346,Amiloride,Alfuzosin,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,"['SCNN1A', 'SCNN1B', 'SCNN1G', 'SCNN1D', 'AOC1', 'ASIC2', 'ASIC1', 'SLC9A1', 'PLAU']","['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA1A', 'ADRA1B', 'ADRA1D']",Humans,Humans,1,interaction,1,0.9998433152563369,1,TP
DB00594,DB01246,Amiloride,Alimemazine,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,"['SCNN1A', 'SCNN1B', 'SCNN1G', 'SCNN1D', 'AOC1', 'ASIC2', 'ASIC1', 'SLC9A1', 'PLAU']",['HRH1'],Humans,Humans,1,interaction,1,0.9998453414008744,1,TP
DB01118,DB01122,Amiodarone,Ambenonium,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,"['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']",['ACHE'],Humans,Humans,1,interaction,1,0.9998524888808352,1,TP
DB01118,DB01122,Amiodarone,Ambenonium,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,"['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']",['ACHE'],Humans,Humans,1,interaction,1,0.9996879430998862,1,TP
DB01118,DB01122,Amiodarone,Ambenonium,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,"['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']",['ACHE'],Humans,Humans,1,interaction,1,0.9997320246718041,1,TP
DB06288,DB01193,Amisulpride,Acebutolol,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,"['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']","['ADRB1', 'ADRB2']",Humans,Humans,1,interaction,1,0.9998397397030535,1,TP
DB06288,DB01122,Amisulpride,Ambenonium,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,"['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",['ACHE'],Humans,Humans,1,interaction,1,0.9996719786107836,1,TP
DB00381,DB00915,Amlodipine,Amantadine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,NC12CC3CC(CC(C3)C1)C2,"['CACNA1C', 'CACNA1I', 'CACNA1B', 'CACNB1', 'CACNA2D3', 'CA1', 'SMPD1', 'CACNA1B', 'CACNA1B']","['M', 'GRIN3A', 'DRD2', 'CHRNA7', 'CHRNA4', 'CHRNA3']",Humans,Humans,1,interaction,1,0.9957779831791397,1,TP
DB00612,DB06288,Bisoprolol,Amisulpride,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,"['ADRB1', 'ADRB2']","['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",Humans,Humans,1,interaction,1,0.9999223270267016,1,TP
DB00290,DB01418,Bleomycin,Acenocoumarol,[H][C@](C)(NC(=O)[C@@]([H])(NC(=O)C1=NC(=NC(N)=C1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@]([H])(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)[C@@H](O)[C@H](C)C(=O)N[C@]([H])(C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)[C@@]([H])(C)O,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,"['LIG1', 'LIG3']",['VKORC1'],Humans,Humans,1,interaction,1,0.9999468813708443,1,TP
DB00887,DB00543,Bumetanide,Amoxapine,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,"['SLC12A1', 'SLC12A2', 'SLC12A4', 'SLC12A5', 'CFTR']","['SLC6A4', 'SLC6A2', 'DRD2', 'DRD1', 'ADRA2A', 'ADRA1A', 'CHRM1', 'GABRA1', 'HTR2A', 'HTR2C', 'HTR6', 'HTR7', 'DRD3', 'DRD4', 'HRH1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'HTR2B', 'HTR3A', 'HTR1A', 'HTR1B', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'HRH4', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'SLC6A3']",Humans,Humans,1,interaction,1,0.9998712012652693,1,TP
DB00887,DB06288,Bumetanide,Amisulpride,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,"['SLC12A1', 'SLC12A2', 'SLC12A4', 'SLC12A5', 'CFTR']","['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",Humans,Humans,1,interaction,1,0.9999825220097418,1,TP
DB00887,DB00346,Bumetanide,Alfuzosin,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,"['SLC12A1', 'SLC12A2', 'SLC12A4', 'SLC12A5', 'CFTR']","['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA1A', 'ADRA1B', 'ADRA1D']",Humans,Humans,1,interaction,1,0.9998041078293773,1,TP
DB00887,DB01246,Bumetanide,Alimemazine,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,"['SLC12A1', 'SLC12A2', 'SLC12A4', 'SLC12A5', 'CFTR']",['HRH1'],Humans,Humans,1,interaction,1,0.9952426870310949,1,TP
DB00887,DB00346,Bumetanide,Alfuzosin,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,"['SLC12A1', 'SLC12A2', 'SLC12A4', 'SLC12A5', 'CFTR']","['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA1A', 'ADRA1B', 'ADRA1D']",Humans,Humans,1,interaction,1,0.998476774287704,1,TP
DB00248,DB00810,Cabergoline,Biperiden,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,"['DRD2', 'HTR2B', 'DRD3', 'HTR2A', 'ADRA2B', 'HTR1D', 'DRD4', 'ADRA2A', 'HTR1A', 'ADRA2C', 'DRD5', 'DRD1', 'HTR1B', 'HTR2C', 'HTR7', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2', 'DRD1', 'DRD5']",['CHRM1'],Humans,Humans,1,interaction,1,0.9987220101254897,1,TP
DB00796,DB00915,Candesartan cilexetil,Amantadine,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,NC12CC3CC(CC(C3)C1)C2,['AGTR1'],"['M', 'GRIN3A', 'DRD2', 'CHRNA7', 'CHRNA4', 'CHRNA3']",Humans,Humans,1,interaction,1,0.9994003221087031,1,TP
DB00796,DB01246,Candesartan cilexetil,Alimemazine,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,['AGTR1'],['HRH1'],Humans,Humans,1,interaction,1,0.9994603371703958,1,TP
DB01197,DB01246,Captopril,Alimemazine,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,"['ACE', 'MMP2', 'MMP9', 'LTA4H', 'BDKRB1']",['HRH1'],Humans,Humans,1,interaction,1,0.9967114943183856,1,TP
DB01197,DB00915,Captopril,Amantadine,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,NC12CC3CC(CC(C3)C1)C2,"['ACE', 'MMP2', 'MMP9', 'LTA4H', 'BDKRB1']","['M', 'GRIN3A', 'DRD2', 'CHRNA7', 'CHRNA4', 'CHRNA3']",Humans,Humans,1,interaction,1,0.9998324694848043,1,TP
DB00564,DB01436,Carbamazepine,Alfacalcidol,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,"['SCN1A', 'SCN10A', 'SCN11A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN7A', 'SCN8A', 'SCN9A', 'CHRNA4', 'NR1I2']","['VDR', 'CYP27B1', 'RXRA']",Humans,Humans,1,interaction,1,0.9997189195305191,1,TP
DB00564,DB08916,Carbamazepine,Afatinib,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1,"['SCN1A', 'SCN10A', 'SCN11A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN7A', 'SCN8A', 'SCN9A', 'CHRNA4', 'NR1I2']","['EGFR', 'ERBB2', 'ERBB4']",Humans,Humans,1,interaction,1,0.9999655955278475,1,TP
DB00521,DB01600,Carteolol,Tiaprofenic acid,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,"['ADRB2', 'ADRB1']","['PTGS1', 'PTGS2']",Humans,Humans,1,interaction,1,0.9999696483206215,1,TP
DB00381,DB01246,Amlodipine,Alimemazine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,"['CACNA1C', 'CACNA1I', 'CACNA1B', 'CACNB1', 'CACNA2D3', 'CA1', 'SMPD1', 'CACNA1B', 'CACNA1B']",['HRH1'],Humans,Humans,1,interaction,1,0.9889381255060692,1,TP
DB00543,DB00594,Amoxapine,Amiloride,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,"['SLC6A4', 'SLC6A2', 'DRD2', 'DRD1', 'ADRA2A', 'ADRA1A', 'CHRM1', 'GABRA1', 'HTR2A', 'HTR2C', 'HTR6', 'HTR7', 'DRD3', 'DRD4', 'HRH1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'HTR2B', 'HTR3A', 'HTR1A', 'HTR1B', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'HRH4', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'SLC6A3']","['SCNN1A', 'SCNN1B', 'SCNN1G', 'SCNN1D', 'AOC1', 'ASIC2', 'ASIC1', 'SLC9A1', 'PLAU']",Humans,Humans,1,interaction,1,0.9996407653002419,1,TP
DB01169,DB01122,Arsenic trioxide,Ambenonium,O=[As]O[As]=O,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,"['IKBKB', 'TXNRD1', 'JUN', 'CCND1', 'MAPK3', 'MAPK1', 'AKT1', 'CDKN1A', 'HDAC1', 'PML']",['ACHE'],Humans,Humans,1,interaction,1,0.9993530607155173,1,TP
DB01072,DB08916,Atazanavir,Afatinib,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1,['pol'],"['EGFR', 'ERBB2', 'ERBB4']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9999231613822378,1,TP
DB00335,DB00915,Atenolol,Amantadine,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,NC12CC3CC(CC(C3)C1)C2,"['ADRB1', 'ADRB2']","['M', 'GRIN3A', 'DRD2', 'CHRNA7', 'CHRNA4', 'CHRNA3']",Humans,Humans,1,interaction,1,0.9999049247939339,1,TP
DB00335,DB06288,Atenolol,Amisulpride,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,"['ADRB1', 'ADRB2']","['HTR7', 'HTR2A', 'DRD2', 'DRD3', 'OPRM1', 'OPRD1', 'OPRK1']",Humans,Humans,1,interaction,1,0.9998990843823236,1,TP
DB00732,DB00479,Atracurium besylate,Amikacin,[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,['CHRNA2'],['rpsL'],Humans,Escherichia coli (strain K12),1,interaction,1,0.9996934248037825,1,TP
DB00972,DB00572,Azelastine,Atropine,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,"['HRH1', 'HRH2', 'PLA2G1B', 'LTC4S']","['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'GLRA1', 'CHRNA4', 'CHRNB2']",Humans,Humans,1,interaction,1,0.9999738203326934,1,TP
DB00972,DB00572,Azelastine,Atropine,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,"['HRH1', 'HRH2', 'PLA2G1B', 'LTC4S']","['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'GLRA1', 'CHRNA4', 'CHRNB2']",Humans,Humans,1,interaction,1,0.9996123009147211,1,TP
